number,position,Q1,Q2,Q3,driverId,constructorId,season,round
5,4,1:58.487,1:47.245,1:46.127,vettel,red_bull,2010,13
1,5,1:57.981,1:46.790,1:46.206,button,mclaren,2010,13
7,6,1:58.323,1:47.322,1:46.314,massa,ferrari,2010,13
9,7,1:55.757,1:47.797,1:46.602,barrichello,williams,2010,13
14,8,1:58.730,1:47.292,1:46.659,sutil,force_india,2010,13
10,9,1:55.442,1:47.821,1:47.053,hulkenberg,williams,2010,13
8,10,1:57.023,1:47.544,1:47.441,alonso,ferrari,2010,13
3,11,1:56.313,1:47.874,,michael_schumacher,mercedes,2010,13
4,12,1:54.826,1:47.885,,rosberg,mercedes,2010,13
17,13,1:58.944,1:48.267,,alguersuari,toro_rosso,2010,13
15,14,2:01.102,1:48.680,,liuzzi,force_india,2010,13
16,15,2:00.386,1:49.209,,buemi,toro_rosso,2010,13
19,16,2:01.343,1:50.980,,kovalainen,lotus_racing,2010,13
24,17,2:01.316,1:52.049,,glock,virgin,2010,13
18,18,2:01.491,,,trulli,lotus_racing,2010,13
23,19,2:02.284,,,kobayashi,sauber,2010,13
21,20,2:03.612,,,bruno_senna,hrt,2010,13
20,21,2:03.941,,,yamamoto,hrt,2010,13
22,22,2:05.294,,,rosa,sauber,2010,13
25,23,2:18.754,,,grassi,virgin,2010,13
12,24,,,,petrov,renault,2010,13
6,1,1:43.685,1:42.520,1:42.758,rosberg,mercedes,2016,8
11,2,1:44.462,1:43.939,1:43.515,perez,force_india,2016,8
3,3,1:44.570,1:44.141,1:43.966,ricciardo,red_bull,2016,8
5,4,1:45.062,1:44.461,1:43.966,vettel,ferrari,2016,8
7,5,1:44.936,1:44.533,1:44.269,raikkonen,ferrari,2016,8
19,6,1:45.494,1:44.696,1:44.483,massa,williams,2016,8
26,7,1:44.694,1:44.687,1:44.717,kvyat,toro_rosso,2016,8
77,8,1:44.706,1:44.477,1:45.246,bottas,williams,2016,8
33,9,1:44.939,1:44.387,1:45.570,max_verstappen,red_bull,2016,8
44,10,1:44.259,1:43.526,2:01.954,hamilton,mercedes,2016,8
8,11,1:45.507,1:44.755,,grosjean,haas,2016,8
27,12,1:44.860,1:44.824,,hulkenberg,force_india,2016,8
55,13,1:44.827,1:45.000,,sainz,toro_rosso,2016,8
14,14,1:45.525,1:45.270,,alonso,mclaren,2016,8
21,15,1:45.300,1:45.349,,gutierrez,haas,2016,8
12,16,1:45.549,1:46.048,,nasr,sauber,2016,8
88,17,1:45.665,,,haryanto,manor,2016,8
94,18,1:45.750,,,wehrlein,manor,2016,8
22,19,1:45.804,,,button,mclaren,2016,8
9,20,1:46.231,,,ericsson,sauber,2016,8
20,21,1:46.348,,,kevin_magnussen,renault,2016,8
30,22,1:46.394,,,jolyon_palmer,renault,2016,8
5,1,1:17.225,,,damon_hill,williams,1995,7
1,2,1:17.512,,,michael_schumacher,benetton,1995,7
6,3,1:17.925,,,coulthard,williams,1995,7
27,4,1:18.761,,,alesi,ferrari,1995,7
14,5,1:18.810,,,barrichello,jordan,1995,7
26,6,1:19.047,,,panis,ligier,1995,7
28,7,1:19.051,,,berger,ferrari,1995,7
8,8,1:19.238,,,hakkinen,mclaren,1995,7
25,9,1:19.384,,,brundle,ligier,1995,7
2,10,1:19.555,,,herbert,benetton,1995,7
15,11,1:19.845,,,irvine,jordan,1995,7
30,12,1:20.309,,,frentzen,sauber,1995,7
7,13,1:20.527,,,blundell,mclaren,1995,7
4,14,1:20.796,,,salo,tyrrell,1995,7
29,15,1:20.943,,,boullion,sauber,1995,7
9,16,1:21.076,,,morbidelli,footwork,1995,7
24,17,1:21.323,,,badoer,minardi,1995,7
10,18,1:21.894,,,inoue,footwork,1995,7
3,19,1:21.930,,,katayama,tyrrell,1995,7
23,20,1:22.104,,,martini,minardi,1995,7
17,21,1:23.466,,,montermini,pacific,1995,7
16,22,1:23.647,,,gachot,pacific,1995,7
21,23,1:24.184,,,diniz,forti,1995,7
22,24,1:24.865,,,moreno,forti,1995,7
6,1,1:20.537,,,coulthard,williams,1995,13
5,2,1:20.905,,,damon_hill,williams,1995,13
1,3,1:21.301,,,michael_schumacher,benetton,1995,13
28,4,1:21.970,,,berger,ferrari,1995,13
30,5,1:22.226,,,frentzen,sauber,1995,13
2,6,1:22.322,,,herbert,benetton,1995,13
27,7,1:22.391,,,alesi,ferrari,1995,13
14,8,1:22.538,,,barrichello,jordan,1995,13
25,9,1:22.588,,,brundle,ligier,1995,13
15,10,1:22.831,,,irvine,jordan,1995,13
26,11,1:22.904,,,panis,ligier,1995,13
7,12,1:22.914,,,blundell,mclaren,1995,13
8,13,1:23.064,,,hakkinen,mclaren,1995,13
29,14,1:23.934,,,boullion,sauber,1995,13
4,15,1:23.936,,,salo,tyrrell,1995,13
3,16,1:24.287,,,katayama,tyrrell,1995,13
23,17,1:24.657,,,lamy,minardi,1995,13
24,18,1:24.778,,,badoer,minardi,1995,13
10,19,1:24.883,,,inoue,footwork,1995,13
9,20,1:25.179,,,papis,footwork,1995,13
17,21,1:26.172,,,montermini,pacific,1995,13
21,22,1:27.292,,,diniz,forti,1995,13
22,23,1:27.523,,,moreno,forti,1995,13
16,24,1:32.769,,,deletraz,pacific,1995,13
1,1,1:15.133,1:15.161,1:16.449,raikkonen,ferrari,2008,8
2,2,1:15.024,1:15.041,1:16.490,massa,ferrari,2008,8
22,3,1:15.634,1:15.293,1:16.693,hamilton,mclaren,2008,8
5,4,1:15.754,1:15.483,1:16.840,alonso,renault,2008,8
11,5,1:15.521,1:15.362,1:16.920,trulli,toyota,2008,8
23,6,1:15.965,1:15.639,1:16.944,kovalainen,mclaren,2008,8
4,7,1:15.687,1:15.723,1:17.037,kubica,bmw_sauber,2008,8
10,8,1:16.020,1:15.488,1:17.233,webber,red_bull,2008,8
9,9,1:15.802,1:15.654,1:17.426,coulthard,red_bull,2008,8
12,10,1:15.727,1:15.558,1:17.596,glock,toyota,2008,8
6,11,1:15.848,1:15.770,,piquet_jr,renault,2008,8
3,12,1:16.006,1:15.786,,heidfeld,bmw_sauber,2008,8
15,13,1:15.918,1:15.816,,vettel,toro_rosso,2008,8
14,14,1:16.072,1:16.045,,bourdais,toro_rosso,2008,8
7,15,1:16.085,1:16.235,,rosberg,williams,2008,8
8,16,1:16.243,,,nakajima,williams,2008,8
16,17,1:16.306,,,button,honda,2008,8
17,18,1:16.330,,,barrichello,honda,2008,8
21,19,1:16.971,,,fisichella,force_india,2008,8
20,20,1:17.053,,,sutil,force_india,2008,8
44,1,1:34.822,1:33.437,1:33.108,hamilton,mercedes,2017,17
5,2,1:35.420,1:34.103,1:33.347,vettel,ferrari,2017,17
77,3,1:35.309,1:33.769,1:33.568,bottas,mercedes,2017,17
3,4,1:35.991,1:34.495,1:33.577,ricciardo,red_bull,2017,17
7,5,1:35.649,1:33.840,1:33.577,raikkonen,ferrari,2017,17
33,6,1:34.899,1:34.716,1:33.658,max_verstappen,red_bull,2017,17
31,7,1:35.849,1:35.113,1:34.647,ocon,force_india,2017,17
55,8,1:35.517,1:34.899,1:34.852,sainz,renault,2017,17
14,9,1:35.712,1:35.046,1:35.007,alonso,mclaren,2017,17
11,10,1:36.358,1:34.789,1:35.148,perez,force_india,2017,17
19,11,1:35.603,1:35.155,,massa,williams,2017,17
26,12,1:36.073,1:35.529,,kvyat,toro_rosso,2017,17
2,13,1:36.286,1:35.641,,vandoorne,mclaren,2017,17
8,14,1:36.835,1:35.870,,grosjean,haas,2017,17
27,15,1:35.740,,,hulkenberg,renault,2017,17
9,16,1:36.842,,,ericsson,sauber,2017,17
18,17,1:36.868,,,stroll,williams,2017,17
39,18,1:36.889,,,brendon_hartley,toro_rosso,2017,17
94,19,1:37.179,,,wehrlein,sauber,2017,17
20,20,1:37.394,,,kevin_magnussen,haas,2017,17
5,1,1:12.303,1:12.374,1:11.931,massa,ferrari,2007,17
2,2,1:13.033,1:12.296,1:12.082,hamilton,mclaren,2007,17
6,3,1:13.016,1:12.161,1:12.322,raikkonen,ferrari,2007,17
1,4,1:12.895,1:12.637,1:12.356,alonso,mclaren,2007,17
15,5,1:13.081,1:12.683,1:12.928,webber,red_bull,2007,17
9,6,1:13.472,1:12.888,1:13.081,heidfeld,bmw_sauber,2007,17
10,7,1:13.085,1:12.641,1:13.129,kubica,bmw_sauber,2007,17
12,8,1:13.470,1:12.832,1:13.195,trulli,toyota,2007,17
14,9,1:13.264,1:12.846,1:13.272,coulthard,red_bull,2007,17
16,10,1:13.707,1:12.752,1:13.477,rosberg,williams,2007,17
8,11,1:13.661,1:12.932,,barrichello,honda,2007,17
3,12,1:13.482,1:12.968,,fisichella,renault,2007,17
19,13,1:13.853,1:13.058,,vettel,toro_rosso,2007,17
18,14,1:13.607,1:13.251,,liuzzi,toro_rosso,2007,17
11,15,1:13.767,1:13.315,,ralf_schumacher,toyota,2007,17
7,16,1:14.054,1:13.469,,button,honda,2007,17
4,17,1:14.078,,,kovalainen,renault,2007,17
22,18,1:14.098,,,sato,super_aguri,2007,17
17,19,1:14.417,,,nakajima,williams,2007,17
23,20,1:14.596,,,davidson,super_aguri,2007,17
20,21,1:15.217,,,sutil,spyker,2007,17
21,22,1:15.487,,,yamamoto,spyker,2007,17
7,1,1:25.852,,,coulthard,mclaren,1998,3
3,2,1:26.251,,,michael_schumacher,ferrari,1998,3
8,3,1:26.632,,,hakkinen,mclaren,1998,3
4,4,1:26.780,,,irvine,ferrari,1998,3
10,5,1:26.827,,,ralf_schumacher,jordan,1998,3
2,6,1:26.876,,,frentzen,williams,1998,3
1,7,1:26.941,,,villeneuve,williams,1998,3
6,8,1:27.198,,,wurz,benetton,1998,3
9,9,1:27.483,,,damon_hill,jordan,1998,3
5,10,1:27.836,,,fisichella,benetton,1998,3
14,11,1:27.839,,,alesi,sauber,1998,3
15,12,1:28.016,,,herbert,sauber,1998,3
18,13,1:28.811,,,takagi,tyrrell,1998,3
18,14,1:29.249,,,barrichello,stewart,1998,3
11,15,1:29.320,,,panis,prost,1998,3
12,16,1:29.352,,,trulli,prost,1998,3
17,17,1:29.617,,,salo,arrows,1998,3
16,18,1:29.617,,,diniz,arrows,1998,3
22,19,1:30.054,,,nakano,minardi,1998,3
23,20,1:30.158,,,tuero,minardi,1998,3
20,21,1:30.437,,,rosset,tyrrell,1998,3
19,22,1:31.178,,,magnussen,stewart,1998,3
44,1,1:28.586,1:26.894,1:26.327,hamilton,mercedes,2015,1
6,2,1:28.906,1:27.097,1:26.921,rosberg,mercedes,2015,1
19,3,1:29.246,1:27.895,1:27.718,massa,williams,2015,1
5,4,1:29.307,1:27.742,1:27.757,vettel,ferrari,2015,1
7,5,1:29.754,1:27.807,1:27.790,raikkonen,ferrari,2015,1
77,6,1:29.641,1:27.796,1:28.087,bottas,williams,2015,1
3,7,1:29.788,1:28.679,1:28.329,ricciardo,red_bull,2015,1
55,8,1:29.597,1:28.601,1:28.510,sainz,toro_rosso,2015,1
8,9,1:29.537,1:28.589,1:28.560,grosjean,lotus_f1,2015,1
13,10,1:29.847,1:28.726,1:29.480,maldonado,lotus_f1,2015,1
12,11,1:30.430,1:28.800,,nasr,sauber,2015,1
33,12,1:29.248,1:28.868,,max_verstappen,toro_rosso,2015,1
26,13,1:30.402,1:29.070,,kvyat,red_bull,2015,1
27,14,1:29.651,1:29.208,,hulkenberg,force_india,2015,1
11,15,1:29.990,1:29.209,,perez,force_india,2015,1
9,16,1:31.376,,,ericsson,sauber,2015,1
22,17,1:31.422,,,button,mclaren,2015,1
20,18,1:32.037,,,kevin_magnussen,mclaren,2015,1
1,1,1:31.138,1:30.336,1:29.816,alonso,renault,2006,5
5,2,1:31.235,1:30.013,1:30.028,michael_schumacher,ferrari,2006,5
6,3,1:31.921,1:30.732,1:30.407,massa,ferrari,2006,5
11,4,1:31.671,1:30.469,1:30.754,barrichello,honda,2006,5
3,5,1:31.263,1:30.203,1:30.933,raikkonen,mclaren,2006,5
12,6,1:31.420,1:30.755,1:30.940,button,honda,2006,5
8,7,1:31.809,1:30.733,1:31.419,trulli,toyota,2006,5
17,8,1:31.545,1:30.865,1:31.542,villeneuve,bmw_sauber,2006,5
4,9,1:31.774,1:30.671,1:31.880,montoya,mclaren,2006,5
9,10,1:31.712,1:30.892,1:33.405,webber,williams,2006,5
7,11,1:31.470,1:30.944,,ralf_schumacher,toyota,2006,5
10,12,1:32.053,1:31.194,,rosberg,williams,2006,5
2,13,1:31.574,1:31.197,,fisichella,renault,2006,5
14,14,1:31.742,1:31.227,,coulthard,red_bull,2006,5
16,15,1:31.457,1:31.422,,heidfeld,bmw_sauber,2006,5
20,16,1:32.651,1:31.728,,liuzzi,toro_rosso,2006,5
15,17,1:32.901,,,klien,red_bull,2006,5
19,18,1:32.936,,,albers,mf1,2006,5
21,19,1:32.992,,,speed,toro_rosso,2006,5
18,20,1:33.658,,,monteiro,mf1,2006,5
22,21,1:35.239,,,sato,super_aguri,2006,5
23,22,1:46.505,,,montagny,super_aguri,2006,5
44,1,1:17.633,1:17.166,1:16.173,hamilton,mercedes,2018,5
77,2,1:17.674,1:17.111,1:16.213,bottas,mercedes,2018,5
5,3,1:17.031,1:16.802,1:16.305,vettel,ferrari,2018,5
7,4,1:17.483,1:17.071,1:16.612,raikkonen,ferrari,2018,5
33,5,1:17.411,1:17.266,1:16.816,max_verstappen,red_bull,2018,5
3,6,1:17.623,1:17.638,1:16.818,ricciardo,red_bull,2018,5
20,7,1:18.169,1:17.618,1:17.676,kevin_magnussen,haas,2018,5
14,8,1:18.276,1:18.100,1:17.721,alonso,mclaren,2018,5
55,9,1:18.480,1:17.803,1:17.790,sainz,renault,2018,5
8,10,1:18.305,1:17.699,1:17.835,grosjean,haas,2018,5
2,11,1:18.885,1:18.323,,vandoorne,mclaren,2018,5
10,12,1:18.550,1:18.463,,gasly,toro_rosso,2018,5
31,13,1:18.813,1:18.696,,ocon,force_india,2018,5
16,14,1:18.661,1:18.910,,leclerc,sauber,2018,5
11,15,1:18.740,1:19.098,,perez,force_india,2018,5
27,16,1:18.923,,,hulkenberg,renault,2018,5
9,17,1:19.493,,,ericsson,sauber,2018,5
35,18,1:19.695,,,sirotkin,williams,2018,5
18,19,1:20.225,,,stroll,williams,2018,5
28,20,,,,brendon_hartley,toro_rosso,2018,5
1,1,1:15.606,1:14.277,1:13.556,vettel,red_bull,2011,6
4,2,1:15.397,1:14.545,1:13.997,button,mclaren,2011,6
2,3,1:16.087,1:14.742,1:14.019,webber,red_bull,2011,6
5,4,1:16.051,1:14.569,1:14.483,alonso,ferrari,2011,6
7,5,1:16.092,1:14.981,1:14.682,michael_schumacher,mercedes,2011,6
6,6,1:16.309,1:14.648,1:14.877,massa,ferrari,2011,6
3,7,1:15.207,1:14.275,1:15.280,hamilton,mclaren,2011,6
8,8,1:15.858,1:14.741,1:15.766,rosberg,mercedes,2011,6
12,9,1:15.819,1:15.545,1:16.528,maldonado,williams,2011,6
17,10,1:15.918,1:15.482,,perez,sauber,2011,6
10,11,1:16.378,1:15.815,,petrov,renault,2011,6
11,12,1:16.616,1:15.826,,barrichello,williams,2011,6
16,13,1:16.513,1:15.973,,kobayashi,sauber,2011,6
15,14,1:16.813,1:16.118,,resta,force_india,2011,6
14,15,1:16.600,1:16.121,,sutil,force_india,2011,6
9,16,1:16.681,1:16.214,,heidfeld,renault,2011,6
18,17,1:16.358,1:16.300,,buemi,toro_rosso,2011,6
20,18,1:17.343,,,kovalainen,lotus_racing,2011,6
21,19,1:17.381,,,trulli,lotus_racing,2011,6
19,20,1:17.820,,,alguersuari,toro_rosso,2011,6
24,21,1:17.914,,,glock,virgin,2011,6
25,22,1:18.736,,,ambrosio,virgin,2011,6
22,23,,,,karthikeyan,hrt,2011,6
23,24,,,,liuzzi,hrt,2011,6
1,1,1:35.266,,,michael_schumacher,ferrari,2002,2
6,2,1:35.497,,,montoya,williams,2002,2
2,3,1:35.891,,,barrichello,ferrari,2002,2
3,4,1:36.028,,,ralf_schumacher,williams,2002,2
4,5,1:36.468,,,raikkonen,mclaren,2002,2
3,6,1:36.477,,,coulthard,mclaren,2002,2
7,7,1:37.199,,,heidfeld,sauber,2002,2
15,8,1:37.245,,,button,renault,2002,2
9,9,1:37.536,,,fisichella,jordan,2002,2
24,10,1:37.694,,,salo,toyota,2002,2
20,11,1:37.919,,,frentzen,arrows,2002,2
14,12,1:37.920,,,trulli,renault,2002,2
11,13,1:38.039,,,villeneuve,bar,2002,2
8,14,1:38.057,,,massa,sauber,2002,2
10,15,1:38.141,,,sato,jordan,2002,2
21,16,1:38.284,,,bernoldi,arrows,2002,2
17,17,1:38.374,,,rosa,jaguar,2002,2
12,18,1:38.390,,,panis,bar,2002,2
25,19,1:38.959,,,mcnish,toyota,2002,2
16,20,1:39.121,,,irvine,jaguar,2002,2
23,21,1:39.454,,,webber,minardi,2002,2
22,22,1:40.158,,,yoong,minardi,2002,2
6,1,1:26.644,1:25.644,1:26.072,raikkonen,ferrari,2007,1
1,2,1:26.697,1:25.326,1:26.493,alonso,mclaren,2007,1
9,3,1:26.895,1:25.358,1:26.556,heidfeld,bmw_sauber,2007,1
2,4,1:26.674,1:25.577,1:26.755,hamilton,mclaren,2007,1
10,5,1:26.696,1:25.882,1:27.347,kubica,bmw_sauber,2007,1
3,6,1:27.270,1:25.944,1:27.634,fisichella,renault,2007,1
15,7,1:26.978,1:26.623,1:27.934,webber,red_bull,2007,1
12,8,1:27.014,1:26.688,1:28.404,trulli,toyota,2007,1
11,9,1:27.328,1:26.739,1:28.692,ralf_schumacher,toyota,2007,1
22,10,1:27.365,1:26.758,1:28.871,sato,super_aguri,2007,1
23,11,1:26.986,1:26.909,,davidson,super_aguri,2007,1
16,12,1:27.596,1:26.914,,rosberg,williams,2007,1
4,13,1:27.529,1:26.964,,kovalainen,renault,2007,1
7,14,1:27.540,1:27.264,,button,honda,2007,1
17,15,1:27.479,1:27.393,,wurz,williams,2007,1
5,16,1:26.712,,,massa,ferrari,2007,1
8,17,1:27.679,,,barrichello,honda,2007,1
19,18,1:28.305,,,speed,toro_rosso,2007,1
14,19,1:28.579,,,coulthard,red_bull,2007,1
18,20,1:29.267,,,liuzzi,toro_rosso,2007,1
20,21,1:29.339,,,sutil,spyker,2007,1
21,22,1:31.932,,,albers,spyker,2007,1
44,1,1:27.238,1:26.210,1:25.232,hamilton,mercedes,2014,5
6,2,1:26.764,1:26.088,1:25.400,rosberg,mercedes,2014,5
3,3,1:28.053,1:26.613,1:26.285,ricciardo,red_bull,2014,5
77,4,1:28.198,1:27.563,1:26.632,bottas,williams,2014,5
8,5,1:28.472,1:27.258,1:26.960,grosjean,lotus_f1,2014,5
7,6,1:28.308,1:27.335,1:27.104,raikkonen,ferrari,2014,5
14,7,1:28.329,1:27.602,1:27.140,alonso,ferrari,2014,5
22,8,1:28.279,1:27.570,1:27.335,button,mclaren,2014,5
19,9,1:28.061,1:27.016,1:27.402,massa,williams,2014,5
1,10,1:27.958,1:27.052,,vettel,red_bull,2014,5
27,11,1:28.155,1:27.685,,hulkenberg,force_india,2014,5
11,12,1:28.469,1:28.002,,perez,force_india,2014,5
26,13,1:28.074,1:28.039,,kvyat,toro_rosso,2014,5
21,14,1:28.374,1:28.280,,gutierrez,sauber,2014,5
20,15,1:28.389,,,kevin_magnussen,mclaren,2014,5
25,16,1:28.194,,,vergne,toro_rosso,2014,5
99,17,1:28.563,,,sutil,sauber,2014,5
4,18,1:29.586,,,chilton,marussia,2014,5
17,19,1:30.177,,,jules_bianchi,marussia,2014,5
9,20,1:30.312,,,ericsson,caterham,2014,5
10,21,1:30.375,,,kobayashi,caterham,2014,5
13,22,,,,maldonado,lotus_f1,2014,5
44,1,1:17.419,1:31.242,1:35.658,hamilton,mercedes,2018,12
77,2,1:17.123,1:32.081,1:35.918,bottas,mercedes,2018,12
7,3,1:17.526,1:32.762,1:36.186,raikkonen,ferrari,2018,12
5,4,1:16.666,1:28.636,1:36.210,vettel,ferrari,2018,12
55,5,1:17.829,1:30.771,1:36.743,sainz,renault,2018,12
10,6,1:18.577,1:31.286,1:37.591,gasly,toro_rosso,2018,12
33,7,1:16.940,1:31.178,1:38.032,max_verstappen,red_bull,2018,12
28,8,1:18.429,1:32.590,1:38.128,brendon_hartley,toro_rosso,2018,12
20,9,1:18.314,1:32.968,1:39.858,kevin_magnussen,haas,2018,12
8,10,1:17.901,1:33.650,1:40.593,grosjean,haas,2018,12
14,11,1:18.208,1:35.214,,alonso,mclaren,2018,12
3,12,1:18.540,1:36.442,,ricciardo,red_bull,2018,12
27,13,1:17.905,1:36.506,,hulkenberg,renault,2018,12
9,14,1:18.641,1:37.075,,ericsson,sauber,2018,12
18,15,1:18.560,,,stroll,williams,2018,12
2,16,1:18.782,,,vandoorne,mclaren,2018,12
16,17,1:18.817,,,leclerc,sauber,2018,12
31,18,1:19.142,,,ocon,force_india,2018,12
11,19,1:19.200,,,perez,force_india,2018,12
35,20,1:19.301,,,sirotkin,williams,2018,12
2,1,1:38.176,1:37.859,1:38.989,massa,ferrari,2008,12
22,2,1:38.464,1:37.954,1:39.199,hamilton,mclaren,2008,12
4,3,1:38.347,1:38.050,1:39.392,kubica,bmw_sauber,2008,12
1,4,1:38.703,1:38.229,1:39.488,raikkonen,ferrari,2008,12
23,5,1:38.656,1:38.120,1:39.937,kovalainen,mclaren,2008,12
15,6,1:38.141,1:37.842,1:40.142,vettel,toro_rosso,2008,12
11,7,1:37.948,1:37.928,1:40.309,trulli,toyota,2008,12
3,8,1:38.738,1:37.859,1:40.631,heidfeld,bmw_sauber,2008,12
7,9,1:38.595,1:38.336,1:40.721,rosberg,williams,2008,12
14,10,1:38.622,1:38.417,1:40.750,bourdais,toro_rosso,2008,12
8,11,1:38.667,1:38.428,,nakajima,williams,2008,12
5,12,1:38.268,1:38.435,,alonso,renault,2008,12
12,13,1:38.532,1:38.499,,glock,toyota,2008,12
10,14,1:38.559,1:38.515,,webber,red_bull,2008,12
6,15,1:38.787,1:38.744,,piquet_jr,renault,2008,12
16,16,1:38.880,,,button,honda,2008,12
9,17,1:39.235,,,coulthard,red_bull,2008,12
21,18,1:39.268,,,fisichella,force_india,2008,12
17,19,1:39.811,,,barrichello,honda,2008,12
20,20,1:39.943,,,sutil,force_india,2008,12
1,1,1:09.150,,,michael_schumacher,ferrari,2003,6
6,2,1:09.189,,,raikkonen,mclaren,2003,6
3,3,1:09.391,,,montoya,williams,2003,6
9,4,1:09.725,,,heidfeld,sauber,2003,6
2,5,1:09.784,,,barrichello,ferrari,2003,6
7,6,1:09.890,,,trulli,renault,2003,6
17,7,1:09.935,,,button,bar,2003,6
15,8,1:10.045,,,pizzonia,jaguar,2003,6
11,9,1:10.105,,,fisichella,jordan,2003,6
4,10,1:10.279,,,ralf_schumacher,williams,2003,6
20,11,1:10.402,,,panis,toyota,2003,6
16,12,1:10.618,,,villeneuve,bar,2003,6
21,13,1:10.834,,,matta,toyota,2003,6
5,14,1:10.893,,,coulthard,mclaren,2003,6
10,15,1:11.307,,,frentzen,sauber,2003,6
12,16,1:11.505,,,firman,jordan,2003,6
14,17,1:11.662,,,webber,jaguar,2003,6
18,18,1:14.508,,,wilson,minardi,2003,6
8,19,1:20.113,,,alonso,renault,2003,6
19,20,,,,verstappen,minardi,2003,6
5,1,1:24.774,1:24.096,1:23.919,vettel,red_bull,2010,2
6,2,1:25.286,1:24.276,1:24.035,webber,red_bull,2010,2
8,3,1:25.082,1:24.335,1:24.111,alonso,ferrari,2010,2
1,4,1:24.897,1:24.531,1:24.675,button,mclaren,2010,2
7,5,1:25.548,1:25.010,1:24.837,massa,ferrari,2010,2
4,6,1:24.788,1:24.788,1:24.884,rosberg,mercedes,2010,2
3,7,1:25.351,1:24.871,1:24.927,michael_schumacher,mercedes,2010,2
9,8,1:25.702,1:25.085,1:25.217,barrichello,williams,2010,2
11,9,1:25.588,1:25.122,1:25.372,kubica,renault,2010,2
14,10,1:25.504,1:25.046,1:26.036,sutil,force_india,2010,2
2,11,1:25.046,1:25.184,,hamilton,mclaren,2010,2
16,12,1:26.061,1:25.638,,buemi,toro_rosso,2010,2
15,13,1:26.170,1:25.743,,liuzzi,force_india,2010,2
22,14,1:26.089,1:25.747,,rosa,sauber,2010,2
10,15,1:25.866,1:25.748,,hulkenberg,williams,2010,2
23,16,1:26.251,1:25.777,,kobayashi,sauber,2010,2
17,17,1:26.095,1:26.089,,alguersuari,toro_rosso,2010,2
12,18,1:26.471,,,petrov,renault,2010,2
19,19,1:28.797,,,kovalainen,lotus_racing,2010,2
18,20,1:29.111,,,trulli,lotus_racing,2010,2
24,21,1:29.592,,,glock,virgin,2010,2
25,22,1:30.185,,,grassi,virgin,2010,2
21,23,1:30.526,,,bruno_senna,hrt,2010,2
20,24,1:30.613,,,chandhok,hrt,2010,2
44,1,1:22.043,1:21.014,1:20.486,hamilton,mercedes,2019,1
77,2,1:22.367,1:21.193,1:20.598,bottas,mercedes,2019,1
5,3,1:22.885,1:21.912,1:21.190,vettel,ferrari,2019,1
33,4,1:22.876,1:21.678,1:21.320,max_verstappen,red_bull,2019,1
16,5,1:22.017,1:21.739,1:21.442,leclerc,ferrari,2019,1
8,6,1:22.959,1:21.870,1:21.826,grosjean,haas,2019,1
20,7,1:22.519,1:22.221,1:22.099,kevin_magnussen,haas,2019,1
4,8,1:22.702,1:22.423,1:22.304,norris,mclaren,2019,1
7,9,1:22.966,1:22.349,1:22.314,raikkonen,alfa,2019,1
11,10,1:22.908,1:22.532,1:22.781,perez,racing_point,2019,1
27,11,1:22.540,1:22.562,,hulkenberg,renault,2019,1
3,12,1:22.921,1:22.570,,ricciardo,renault,2019,1
23,13,1:22.757,1:22.636,,albon,toro_rosso,2019,1
99,14,1:22.431,1:22.714,,giovinazzi,alfa,2019,1
26,15,1:22.511,1:22.774,,kvyat,toro_rosso,2019,1
18,16,1:23.017,,,stroll,racing_point,2019,1
10,17,1:23.020,,,gasly,red_bull,2019,1
55,18,1:23.084,,,sainz,mclaren,2019,1
63,19,1:24.360,,,russell,williams,2019,1
88,20,1:26.067,,,kubica,williams,2019,1
4,1,1:41.497,1:40.901,1:40.630,hamilton,mclaren,2012,18
2,2,1:41.933,1:41.277,1:40.978,webber,red_bull,2012,18
1,3,1:42.160,1:41.511,1:41.073,vettel,red_bull,2012,18
18,4,1:41.981,1:41.907,1:41.226,maldonado,williams,2012,18
9,5,1:42.222,1:41.532,1:41.260,raikkonen,lotus_f1,2012,18
3,6,1:42.342,1:41.873,1:41.290,button,mclaren,2012,18
5,7,1:41.939,1:41.514,1:41.582,alonso,ferrari,2012,18
8,8,1:41.926,1:41.698,1:41.603,rosberg,mercedes,2012,18
6,9,1:41.974,1:41.846,1:41.723,massa,ferrari,2012,18
10,10,1:42.046,1:41.620,1:41.778,grosjean,lotus_f1,2012,18
12,11,1:42.579,1:42.019,,hulkenberg,force_india,2012,18
15,12,1:42.624,1:42.084,,perez,sauber,2012,18
11,13,1:42.572,1:42.218,,resta,force_india,2012,18
7,14,1:42.735,1:42.289,,michael_schumacher,mercedes,2012,18
19,15,1:43.298,1:42.330,,bruno_senna,williams,2012,18
14,16,1:43.582,1:42.606,,kobayashi,sauber,2012,18
16,17,1:43.280,1:42.765,,ricciardo,toro_rosso,2012,18
17,18,1:44.058,,,vergne,toro_rosso,2012,18
20,19,1:44.956,,,kovalainen,caterham,2012,18
25,20,1:45.089,,,pic,marussia,2012,18
21,21,1:45.151,,,petrov,caterham,2012,18
24,22,1:45.426,,,glock,marussia,2012,18
22,23,1:45.766,,,rosa,hrt,2012,18
23,24,1:46.382,,,karthikeyan,hrt,2012,18
1,1,1:23.375,1:22.973,1:24.066,hamilton,mclaren,2009,13
20,2,1:23.576,1:23.070,1:24.261,sutil,force_india,2009,13
